index,0.01,0.05,0.1,0.5,1.0,5.0,10.0,25.0,50.0,75.0,100.0
13,1.049104510281559,1.2392123100402181,1.4620304005101383,6.179623829279694,4.127143452230721,13.8018952261458,13.998660776524805,15.999999999695738,1.9287498479639225e-22,2.6786369618080888e-33,3.7200759760208555e-44
37,1.036604490122894,1.1856700131988358,1.3268133889920133,3.7486578672601656,12.233134597451278,13.660064950684443,13.997639641907881,-1048576.0,1.4855280471424563e+28,4.6768052394588893e+49,1.1042794154864902e+71
26,0.8950917450656277,4.0848585732071,2.100297220487877,3.2086025314196087,98.1857608119279,6.118626515256158,6.000817070995271,6.000000000249983,5.9999999999999964,5.9999999999999964,5.9999999999999964
40,1.0547136553367835,1.2621628027005833,1.505167595106812,2.414885098806509,-11.742463262527721,9.946321793990846,9.999636811898078,9.999980013958034,9.500000000031434,7.205759403792794e+16,4.951760157141521e+27
4,1.0285219189008217,1.1453718037835667,1.2960354799354379,2.4024620773730687,4.193923192061007,9.761379581086803,9.998365779802523,9.999999999500044,9.999999999999993,10.0,10.0
11,1.0617734011519815,1.2936077880785035,1.5968934522382945,4.012665519199448,5.779454418285539,9.985799016451633,10.999908964645707,10.999999999972243,11.0,11.000000000000002,11.0
